7,2,1,0.975903614457831,0.963855421686747,0.807228915662651,0.566265060240964,0.36144578313253,0.385542168674699,0.228915662650602,0.156626506024096,0.265060240963855,0.228915662650602,0,0.156626506024096,0.337349397590361,0.409638554216868,0.578313253012048,0.771084337349398,0.734939759036145,0.783132530120482,0.831325301204819,0.891566265060241,0.879518072289157,0.698795180722892,0.469879518072289,0.313253012048193,0.216867469879518,0.156626506024096,0.265060240963855,0.397590361445783,0.397590361445783,0.421686746987952,0.481927710843373,0.518072289156627,0.481927710843373,0.578313253012048,0.63855421686747,0.650602409638554,0.566265060240964,0.674698795180723,0.578313253012048,0.602409638554217,0.63855421686747,0.807228915662651,0.783132530120482,0.891566265060241,0.891566265060241,0.903614457831325,0.879518072289157,0.819277108433735,0.734939759036145,1.05,0.22,0.6976,0.213350041012417,0.1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,0.5,1,0.5,0.1,0.08,0.086,0.0066332495807108,0.9
7,1,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,0,0,0,0.11,0.09,0.0982,0.00622575296650935,0.88
7,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.12,0.1,0.1068,0.00545527267879434,0.96
7,2,0.511111111111111,0.522222222222222,0.344444444444444,0.122222222222222,0.122222222222222,0.2,0.2,0.377777777777778,0.588888888888889,0.7,0.844444444444444,0.955555555555555,0.888888888888889,0.688888888888889,0.466666666666667,0.233333333333333,0.0111111111111111,0,0.0777777777777778,0.155555555555556,0.2,0.255555555555556,0.377777777777778,0.488888888888889,0.633333333333333,0.766666666666667,0.922222222222222,0.833333333333333,0.655555555555556,0.444444444444444,0.488888888888889,0.466666666666667,0.477777777777778,0.566666666666667,0.588888888888889,0.4,0.288888888888889,0.222222222222222,0.333333333333333,0.511111111111111,0.711111111111111,0.833333333333333,0.977777777777778,1,1,0.933333333333333,0.866666666666667,0.855555555555555,0.722222222222222,0.511111111111111,1.07,0.17,0.6442,0.25501443096421,0.02
7,2,0.928571428571428,0.946428571428571,0.982142857142857,0.982142857142857,0.964285714285714,0.964285714285714,0.946428571428571,0.910714285714286,0.910714285714286,0.928571428571428,0.678571428571428,0.571428571428572,0.357142857142857,0.0892857142857144,0,0.232142857142857,0.232142857142857,0.160714285714286,0.428571428571428,0.517857142857143,0.571428571428572,0.589285714285714,0.785714285714286,0.785714285714286,0.785714285714286,0.785714285714286,0.732142857142857,0.857142857142857,0.821428571428571,0.785714285714286,0.767857142857143,0.928571428571428,0.928571428571428,0.607142857142857,0.321428571428572,0.321428571428572,0.196428571428571,0.232142857142857,0.571428571428572,0.857142857142857,0.857142857142857,1,1,1,0.910714285714286,0.785714285714286,0.696428571428571,0.625,0.607142857142857,0.446428571428571,1.04,0.48,0.8596,0.155819896033851,0.02
7,1,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,1,1,1,1,1,1,1,1,1,1,1,0.11,0.08,0.0956,0.00941488183675186,0.68
7,2,0.94949494949495,0.878787878787879,0.686868686868687,0.585858585858586,0.616161616161616,0.595959595959596,0.666666666666667,0.808080808080808,0.898989898989899,0.797979797979798,0.646464646464646,0.626262626262626,0.666666666666667,0.676767676767677,0.707070707070707,0.888888888888889,0.909090909090909,0.919191919191919,0.919191919191919,0.98989898989899,1,0.868686868686869,0.717171717171717,0.707070707070707,0.666666666666667,0.565656565656566,0.474747474747475,0.424242424242424,0.232323232323232,0.0808080808080808,0,0.0505050505050505,0.171717171717172,0.252525252525252,0.444444444444444,0.515151515151515,0.676767676767677,0.757575757575757,0.858585858585859,0.858585858585859,0.96969696969697,0.868686868686869,0.818181818181818,0.818181818181818,0.808080808080808,0.808080808080808,0.909090909090909,0.95959595959596,0.95959595959596,0.97979797979798,1.07,0.08,0.7662,0.253384214188651,0.02
7,2,0.75,0.728260869565217,0.760869565217391,0.58695652173913,0.391304347826087,0.184782608695652,0.0543478260869565,0.16304347826087,0.16304347826087,0.271739130434783,0.5,0.652173913043478,0.695652173913043,0.891304347826087,0.989130434782609,0.989130434782609,1,1,1,0.934782608695652,0.728260869565217,0.641304347826087,0.445652173913044,0.304347826086957,0.293478260869565,0.478260869565217,0.41304347826087,0.456521739130435,0.532608695652174,0.478260869565217,0.391304347826087,0.510869565217391,0.630434782608696,0.576086956521739,0.673913043478261,0.706521739130435,0.695652173913043,0.608695652173913,0.521739130434783,0.369565217391304,0.228260869565217,0.0652173913043478,0,0.108695652173913,0.119565217391304,0.217391304347826,0.369565217391304,0.456521739130435,0.543478260869565,0.739130434782609,1.07,0.15,0.6286,0.250335854403639,0.04
7,2,0.181818181818182,0.116883116883117,0.233766233766234,0.376623376623377,0.376623376623377,0.402597402597403,0.467532467532468,0.506493506493507,0.467532467532468,0.571428571428571,0.636363636363636,0.649350649350649,0.558441558441558,0.675324675324675,0.571428571428571,0.597402597402597,0.636363636363636,0.818181818181818,0.792207792207792,0.909090909090909,0.909090909090909,0.922077922077922,0.896103896103896,0.831168831168831,0.74025974025974,0.727272727272727,0.649350649350649,0.441558441558441,0.337662337662338,0.428571428571428,0.194805194805195,0,0.0649350649350649,0.285714285714286,0.350649350649351,0.584415584415584,0.831168831168831,1,1,0.844155844155844,0.831168831168831,0.831168831168831,0.818181818181818,0.688311688311688,0.714285714285714,0.51948051948052,0.311688311688312,0.155844155844156,0.311688311688312,0.324675324675325,1.03,0.26,0.6926,0.200028098026252,0.06
